,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,latitude,longitude,is_location_exact,property_type,price,weekly_price,monthly_price,neighbourhood_cleansed_index,neighbourhood_group_cleansed_index,property_type_index
8802,Justicia,Centro,28004.0,40.42441762372439,-3.69837830475104,1,Serviced apartment,70.0,490.0,2100.0,14,1,5
8803,Cuatro Caminos,Tetuán,28020.0,40.45393289298935,-3.69187364587262,1,Apartment,67.0,469.0,2010.0,62,6,0
8804,Orcasur,Usera,28041.0,40.36492702592221,-3.699746520435726,0,Serviced apartment,47.0,329.0,1410.0,122,12,5
8805,Cortes,Centro,28012.0,40.414639302244225,-3.7014057277094383,1,Apartment,120.0,840.0,3600.0,13,1,0
8806,Canillas,Hortaleza,28043.0,40.46534657559377,-3.62961119529821,0,Apartment,25.0,175.0,750.0,163,16,0
8807,Embajadores,Centro,28012.0,40.41055011856161,-3.699725038312738,0,Apartment,40.0,280.0,1200.0,12,1,0
8808,Sol,Centro,28013.0,40.41762120193892,-3.7064655462599188,0,Apartment,55.0,385.0,1650.0,16,1,0
8809,Puerta del Angel,Latina,28011.0,40.40913586183672,-3.7236987831131882,0,Apartment,25.0,175.0,750.0,102,10,0
8810,Justicia,Centro,28004.0,40.42283760772236,-3.696988084012872,0,Apartment,90.0,630.0,2700.0,14,1,0
8811,Cortes,Centro,28014.0,40.41575595275283,-3.69602333900778,0,Apartment,25.0,175.0,750.0,13,1,0
8812,Embajadores,Centro,28012.0,40.40942120797749,-3.7015050308170583,1,Apartment,70.0,490.0,2100.0,12,1,0
8813,Embajadores,Centro,28012.0,40.40892922490914,-3.7013300682372288,1,Apartment,70.0,490.0,2100.0,12,1,0
8814,Embajadores,Centro,28012.0,40.40947706426758,-3.699453541205865,0,Apartment,60.0,420.0,1800.0,12,1,0
8815,Cuatro Caminos,Tetuán,28020.0,40.446974043224465,-3.6939201702496023,1,Apartment,79.0,553.0,2370.0,62,6,0
8816,Argüelles,Moncloa - Aravaca,28008.0,40.430881617242,-3.720918268588052,0,House,29.0,203.0,870.0,92,9,4
8817,Nueva España,Chamartín,28036.0,40.46086726373804,-3.681424620564629,0,Apartment,50.0,350.0,1500.0,55,5,0
8818,Puerta del Angel,Latina,28011.0,40.41345548962996,-3.728833623701997,0,Apartment,60.0,420.0,1800.0,102,10,0
8819,Palos de Moguer,Arganzuela,28045.0,40.40154435795034,-3.6873814919163945,1,Apartment,76.0,532.0,2280.0,26,2,0
8820,Delicias,Arganzuela,28045.0,40.400492532799646,-3.698446747340908,0,Apartment,28.0,196.0,840.0,25,2,0
8821,Palacio,Centro,28013.0,40.42158800869778,-3.711331894400711,1,Loft,70.0,490.0,2100.0,11,1,2
8822,Justicia,Centro,28004.0,40.42636481713451,-3.699769268942071,1,Condominium,25.0,175.0,750.0,14,1,7
8823,Goya,Salamanca,28009.0,40.427325474311225,-3.6691133366210926,1,Apartment,200.0,1400.0,6000.0,42,4,0
8824,Justicia,Centro,28004.0,40.426354771086885,-3.6976103950869534,1,Condominium,45.0,315.0,1350.0,14,1,7
8825,Justicia,Centro,28004.0,40.424200143896925,-3.699219621580309,1,Condominium,60.0,420.0,1800.0,14,1,7
8826,Delicias,Arganzuela,28045.0,40.39993677741138,-3.697928419270043,1,Guest suite,22.0,154.0,660.0,25,2,3
8827,Comillas,Carabanchel,28019.0,40.395761143377705,-3.708375774620441,0,Apartment,18.0,126.0,540.0,111,11,0
8828,Recoletos,Salamanca,28001.0,40.42155391039283,-3.684362585757453,1,Apartment,407.280000000017,2850.960000000119,12218.40000000051,41,4,0
8829,Comillas,Carabanchel,28019.0,40.39538879814934,-3.710388126296533,0,Apartment,25.0,175.0,750.0,111,11,0
8830,Argüelles,Moncloa - Aravaca,28008.0,40.42690408658441,-3.714779238513321,0,Apartment,80.0,560.0,2400.0,92,9,0
8831,Embajadores,Centro,28012.0,40.41227152967879,-3.7059851809057065,0,Guest suite,200.0,1400.0,6000.0,12,1,3
8832,Gaztambide,Chamberí,28015.0,40.43212041297177,-3.715034392459637,0,Apartment,55.0,385.0,1650.0,71,7,0
8833,Peñagrande,Fuencarral - El Pardo,28035.0,40.47895993184029,-3.734733048445272,1,Casa particular (Cuba),57.0,399.0,1710.0,83,8,15
8834,Campamento,Latina,28024.0,40.397599558347366,-3.768726014647633,0,Apartment,25.0,175.0,750.0,105,10,0
8835,Los Cármenes,Latina,28047.0,40.40133698092559,-3.743447852351228,0,Apartment,15.0,105.0,450.0,101,10,0
8836,Moscardó,Usera,28026.0,40.38835230681887,-3.707558953141706,0,House,69.0,483.0,2070.0,125,12,4
8837,Justicia,Centro,28004.0,40.42638307079481,-3.6981079499775316,1,Condominium,72.0,504.0,2160.0,14,1,7
8838,Orcasur,Usera,28041.0,40.36999875848489,-3.6952278528795564,0,Serviced apartment,48.0,336.0,1440.0,122,12,5
8839,Palacio,Centro,28005.0,40.413558474902686,-3.7163620838935354,1,Apartment,53.0,371.0,1590.0,11,1,0
8840,Los Cármenes,Latina,28011.0,40.407519752926476,-3.723823420225111,1,Apartment,38.0,266.0,1140.0,101,10,0
8841,Chopera,Arganzuela,28045.0,40.39754345904943,-3.7005609764352947,0,Guest suite,39.0,273.0,1170.0,23,2,3
8842,Embajadores,Centro,28005.0,40.41070496082532,-3.708202503572634,1,Apartment,75.0,525.0,2250.0,12,1,0
8843,Sol,Centro,28013.0,40.41647391491457,-3.708529135181069,0,Apartment,106.0,742.0,3180.0,16,1,0
8844,Chopera,Arganzuela,28045.0,40.399971183910395,-3.6986825588910217,0,Apartment,25.0,175.0,750.0,23,2,0
8845,Embajadores,Centro,28005.0,40.40941457499326,-3.70724018656412,0,Loft,60.0,420.0,1800.0,12,1,2
8846,Cortes,Centro,28014.0,40.41548931724311,-3.700100525894693,1,Apartment,100.0,700.0,3000.0,13,1,0
8847,Cortes,Centro,28014.0,40.416455163349866,-3.698473933053029,1,Apartment,70.0,490.0,2100.0,13,1,0
8848,Prosperidad,Chamartín,28002.0,40.4407482606831,-3.672601338816163,1,Apartment,85.0,595.0,2550.0,52,5,0
8849,Embajadores,Centro,28012.0,40.40976564107858,-3.7068624772032552,1,Apartment,53.0,371.0,1590.0,12,1,0
8850,Embajadores,Centro,28012.0,40.408956661376024,-3.7059126865714846,1,Apartment,50.0,350.0,1500.0,12,1,0
8851,Embajadores,Centro,28012.0,40.40963125135486,-3.705595092308101,1,Apartment,56.0,392.0,1680.0,12,1,0
8852,Palacio,Centro,28013.0,40.42131469888995,-3.7117023895546697,1,Apartment,22.0,154.0,660.0,11,1,0
8853,Alameda de Osuna,Barajas,28042.0,40.461981219902064,-3.5859387092098065,1,Townhouse,25.0,175.0,750.0,211,21,9
8854,Puerta del Angel,Latina,28011.0,40.413609857080985,-3.729473096869605,0,Guest suite,17.0,119.0,510.0,102,10,3
8855,Sol,Centro,28013.0,40.417938211837956,-3.702824726301541,1,Apartment,300.0,2100.0,9000.0,16,1,0
8856,Aluche,Latina,28047.0,40.38655798588343,-3.7570045582344287,1,House,15.0,105.0,450.0,104,10,4
8857,Embajadores,Centro,28012.0,40.41068227399297,-3.702165348930991,1,Apartment,92.0,644.0,2760.0,12,1,0
8858,Berruguete,Tetuán,28039.0,40.458275546048384,-3.70815394370718,0,Apartment,50.0,350.0,1500.0,66,6,0
8859,Peñagrande,Fuencarral - El Pardo,28035.0,40.48066557014326,-3.7353670716262566,0,House,45.0,315.0,1350.0,83,8,4
8860,Embajadores,Centro,28005.0,40.40824482557332,-3.7081046511831306,0,Apartment,25.0,175.0,750.0,12,1,0
8861,Embajadores,Centro,28005.0,40.40836669764288,-3.709573099053857,0,Apartment,25.0,175.0,750.0,12,1,0
8862,Universidad,Centro,28004.0,40.42665153595744,-3.703672730658402,0,Apartment,130.0,910.0,3900.0,15,1,0
8863,Casco Histórico de Vallecas,Villa de Vallecas,28031.0,40.37561432144868,-3.6217597873502654,0,Apartment,28.0,196.0,840.0,181,18,0
8864,Cuatro Caminos,Tetuán,28020.0,40.4527527346784,-3.693754531522088,0,Apartment,80.0,560.0,2400.0,62,6,0
8865,Simancas,San Blas - Canillejas,28037.0,40.4369812232277,-3.6304606248898965,0,Loft,48.0,336.0,1440.0,201,20,2
8866,Ciudad Jardín,Chamartín,28002.0,40.44802817110385,-3.6710221319616068,0,Apartment,21.0,147.0,630.0,53,5,0
8867,Bellas Vistas,Tetuán,28039.0,40.45152539743287,-3.705425636428371,0,Apartment,40.0,280.0,1200.0,61,6,0
8868,Universidad,Centro,28004.0,40.424791985595924,-3.704052435992209,0,Apartment,60.0,420.0,1800.0,15,1,0
8869,Justicia,Centro,28004.0,40.420653721856645,-3.70009958691351,0,Apartment,407.280000000017,2850.960000000119,12218.40000000051,14,1,0
8870,Cortes,Centro,28014.0,40.413944213193496,-3.6988600724982983,0,Apartment,69.0,483.0,2070.0,13,1,0
8871,Castilla,Chamartín,28046.0,40.468974600629856,-3.687200838477074,0,Apartment,56.0,392.0,1680.0,56,5,0
8872,Cortes,Centro,28014.0,40.41190568060625,-3.696925181445189,1,Apartment,49.0,343.0,1470.0,13,1,0
8873,Embajadores,Centro,28012.0,40.40653947993896,-3.700879704222328,1,Apartment,24.0,168.0,720.0,12,1,0
8874,Cuatro Caminos,Tetuán,28020.0,40.453062492812,-3.6941247905381553,0,Apartment,50.0,350.0,1500.0,62,6,0
8875,Concepción,Ciudad Lineal,28027.0,40.44165297895531,-3.640854839102082,0,Guest suite,20.0,140.0,600.0,154,15,3
8876,Mirasierra,Fuencarral - El Pardo,28034.0,40.490055480050614,-3.69980380581072,1,Condominium,75.0,525.0,2250.0,87,8,7
8877,Embajadores,Centro,28012.0,40.411090701605524,-3.702316453491581,1,Apartment,44.0,308.0,1320.0,12,1,0
8878,Prosperidad,Chamartín,28002.0,40.44335117639836,-3.6686812551603705,0,Apartment,55.0,385.0,1650.0,52,5,0
8879,Adelfas,Retiro,28007.0,40.397938039067434,-3.6730935563211435,1,Apartment,75.0,525.0,2250.0,32,3,0
8880,Gaztambide,Chamberí,28015.0,40.43633401527269,-3.712166324050917,0,Apartment,75.0,525.0,2250.0,71,7,0
8881,Jerónimos,Retiro,28003.0,40.40771044583104,-3.686533512785688,0,Apartment,100.0,700.0,3000.0,35,3,0
8882,Palacio,Centro,28015.0,40.41186927226248,-3.7143905815293263,0,Apartment,70.0,490.0,2100.0,11,1,0
8883,Palacio,Centro,28005.0,40.41252701276431,-3.712780401179269,0,Apartment,70.0,490.0,2100.0,11,1,0
8884,Universidad,Centro,28004.0,40.426196688063776,-3.70123958000021,0,Apartment,70.0,490.0,2100.0,15,1,0
8885,Palacio,Centro,28005.0,40.40935140564886,-3.713464675296653,0,Apartment,60.0,420.0,1800.0,11,1,0
8886,Embajadores,Centro,28012.0,40.41122681899436,-3.69949466166117,0,Apartment,80.0,560.0,2400.0,12,1,0
8887,Arapiles,Chamberí,28015.0,40.435034264228506,-3.707758579564442,0,Apartment,60.0,420.0,1800.0,72,7,0
8888,Justicia,Centro,28004.0,40.42184439490568,-3.69778750926246,0,Apartment,55.0,385.0,1650.0,14,1,0
8889,Justicia,Centro,28004.0,40.42335385862732,-3.698983756180693,0,Apartment,60.0,420.0,1800.0,14,1,0
8890,Justicia,Centro,28004.0,40.422791805907046,-3.6986446024650297,0,Apartment,100.0,700.0,3000.0,14,1,0
8891,Justicia,Centro,28004.0,40.422481970965855,-3.699023564056239,0,Apartment,55.0,385.0,1650.0,14,1,0
8892,Justicia,Centro,28004.0,40.42070707502153,-3.698090346367066,0,Apartment,80.0,560.0,2400.0,14,1,0
8893,Justicia,Centro,28004.0,40.421038963941974,-3.698965291082119,0,Apartment,70.0,490.0,2100.0,14,1,0
8894,Justicia,Centro,28004.0,40.42071106966794,-3.6969222810336806,0,Apartment,55.0,385.0,1650.0,14,1,0
8895,Embajadores,Centro,28012.0,40.40628325486552,-3.704881916777937,0,Apartment,48.0,336.0,1440.0,12,1,0
8896,Justicia,Centro,28004.0,40.42590010859645,-3.6965681086443722,0,Apartment,90.0,630.0,2700.0,14,1,0
8897,Arapiles,Chamberí,28015.0,40.430705217680114,-3.7115863921171517,0,Apartment,50.0,350.0,1500.0,72,7,0
8898,Universidad,Centro,28004.0,40.42111400163814,-3.701377322627233,0,Apartment,60.0,420.0,1800.0,15,1,0
8899,Palacio,Centro,28013.0,40.42098981329115,-3.707559935546159,0,Apartment,98.0,686.0,2940.0,11,1,0
8900,Palacio,Centro,28013.0,40.42129949005676,-3.7078066850852016,0,Apartment,107.0,749.0,3210.0,11,1,0
8901,Palacio,Centro,28013.0,40.42125687720887,-3.7080769324795466,0,Apartment,184.0,1288.0,5520.0,11,1,0
8902,Universidad,Centro,28024.0,40.4243319625891,-3.706012849047809,0,Apartment,70.0,490.0,2100.0,15,1,0
8903,Cortes,Centro,28014.0,40.4123308773658,-3.696071603675106,0,Apartment,50.0,350.0,1500.0,13,1,0
8904,Cortes,Centro,28014.0,40.41508286450814,-3.7001061716114823,0,Apartment,60.0,420.0,1800.0,13,1,0
8905,Trafalgar,Chamberí,28010.0,40.429445714110116,-3.702791499411127,0,Apartment,75.0,525.0,2250.0,73,7,0
8906,Sol,Centro,28005.0,40.415642599476826,-3.7083256005528633,0,Apartment,90.0,630.0,2700.0,16,1,0
8907,Palacio,Centro,28005.0,40.41145961870358,-3.7113167629063226,0,Apartment,90.0,630.0,2700.0,11,1,0
8908,Palacio,Centro,28005.0,40.41023528710205,-3.70959418501011,0,Apartment,90.0,630.0,2700.0,11,1,0
8909,Justicia,Centro,28004.0,40.42004315759529,-3.6963958882171903,0,Apartment,70.0,490.0,2100.0,14,1,0
8910,Cortes,Centro,28014.0,40.413272333235575,-3.6975030098325536,0,Apartment,90.0,630.0,2700.0,13,1,0
8911,Cortes,Centro,28014.0,40.41316978515693,-3.6964442248925566,0,Apartment,50.0,350.0,1500.0,13,1,0
8912,Cortes,Centro,28014.0,40.41332393616357,-3.696384188120381,0,Apartment,60.0,420.0,1800.0,13,1,0
8913,Cortes,Centro,28014.0,40.41393892304593,-3.6980687835420287,0,Apartment,60.0,420.0,1800.0,13,1,0
8914,Universidad,Centro,28004.0,40.4227689741472,-3.7030554044589943,0,Apartment,55.0,385.0,1650.0,15,1,0
8915,Embajadores,Centro,28012.0,40.410699532537066,-3.7039918753765737,0,Apartment,70.0,490.0,2100.0,12,1,0
8916,Embajadores,Centro,28012.0,40.41071480541565,-3.7039426525253782,0,Apartment,65.0,455.0,1950.0,12,1,0
8917,Embajadores,Centro,28012.0,40.41113446033422,-3.70337675629716,0,Apartment,65.0,455.0,1950.0,12,1,0
8918,Embajadores,Centro,28012.0,40.410670155996726,-3.703663331307339,0,Apartment,80.0,560.0,2400.0,12,1,0
8919,Embajadores,Centro,28012.0,40.410844641901896,-3.704820948120055,0,Apartment,80.0,560.0,2400.0,12,1,0
8920,Embajadores,Centro,28012.0,40.41092729974158,-3.703455451433319,0,Apartment,80.0,560.0,2400.0,12,1,0
8921,Embajadores,Centro,28012.0,40.41070174853954,-3.7032618536513455,0,Apartment,75.0,525.0,2250.0,12,1,0
8922,Embajadores,Centro,28012.0,40.411273718774865,-3.705111391768309,0,Apartment,75.0,525.0,2250.0,12,1,0
8923,Embajadores,Centro,28012.0,40.41135050626996,-3.7049868327862767,0,Apartment,80.0,560.0,2400.0,12,1,0
8924,Embajadores,Centro,28012.0,40.41060602169042,-3.7036329129695367,0,Apartment,80.0,560.0,2400.0,12,1,0
8925,Embajadores,Centro,28012.0,40.411091888777435,-3.7036613360749167,0,Apartment,75.0,525.0,2250.0,12,1,0
8926,Universidad,Centro,28004.0,40.42661746569139,-3.701655703523332,0,Apartment,60.0,420.0,1800.0,15,1,0
8927,Mirasierra,Fuencarral - El Pardo,28034.0,40.49668465907296,-3.7042354630041934,0,Apartment,150.0,1050.0,4500.0,87,8,0
8928,Embajadores,Centro,28012.0,40.40871383534411,-3.6931112254106826,0,Apartment,95.0,665.0,2850.0,12,1,0
8929,Palacio,Centro,28005.0,40.410452843083384,-3.7090107651541584,0,Apartment,88.0,616.0,2640.0,11,1,0
8930,Palacio,Centro,28005.0,40.41049011076972,-3.7099169497844904,0,Apartment,88.0,616.0,2640.0,11,1,0
8931,Embajadores,Centro,28005.0,40.408964503678206,-3.7086713942234333,0,Apartment,70.0,490.0,2100.0,12,1,0
8932,Embajadores,Centro,28005.0,40.40906945443688,-3.70849781546556,0,Apartment,65.0,455.0,1950.0,12,1,0
8933,Embajadores,Centro,28005.0,40.40844542599323,-3.710507654799065,0,Apartment,65.0,455.0,1950.0,12,1,0
8934,Embajadores,Centro,28005.0,40.41019544532541,-3.7084659854653186,0,Apartment,88.0,616.0,2640.0,12,1,0
8935,Palacio,Centro,28005.0,40.40983856523551,-3.7100625225623953,0,Apartment,88.0,616.0,2640.0,11,1,0
8936,Palacio,Centro,28005.0,40.41033693293647,-3.710415067195765,0,Apartment,70.0,490.0,2100.0,11,1,0
8937,Embajadores,Centro,28005.0,40.40819559786125,-3.708712297146313,0,Apartment,88.0,616.0,2640.0,12,1,0
8938,Embajadores,Centro,28005.0,40.410165849422924,-3.7068787959704173,0,Apartment,50.0,350.0,1500.0,12,1,0
8939,Palacio,Centro,28005.0,40.411780971349756,-3.7080088908455004,0,Apartment,98.0,686.0,2940.0,11,1,0
8940,Embajadores,Centro,28005.0,40.410715183722,-3.7080003319258426,0,Apartment,90.0,630.0,2700.0,12,1,0
8941,Cuatro Caminos,Tetuán,28020.0,40.44991116967651,-3.694315536002709,0,Apartment,60.0,420.0,1800.0,62,6,0
8942,Trafalgar,Chamberí,28010.0,40.43626137543641,-3.703172694373468,0,Apartment,55.0,385.0,1650.0,73,7,0
8943,Trafalgar,Chamberí,28010.0,40.437335700497286,-3.702404607131871,0,Apartment,55.0,385.0,1650.0,73,7,0
8944,Trafalgar,Chamberí,28010.0,40.43811240943909,-3.703233671056658,0,Apartment,55.0,385.0,1650.0,73,7,0
8945,Trafalgar,Chamberí,28010.0,40.43771854140933,-3.7031997502456186,0,Apartment,55.0,385.0,1650.0,73,7,0
8946,Trafalgar,Chamberí,28010.0,40.43604837572364,-3.7019185227998856,0,Apartment,65.0,455.0,1950.0,73,7,0
8947,Trafalgar,Chamberí,28010.0,40.43634458019806,-3.701748610235238,0,Apartment,55.0,385.0,1650.0,73,7,0
8948,Trafalgar,Chamberí,28010.0,40.43585966270197,-3.7017584275337447,0,Apartment,55.0,385.0,1650.0,73,7,0
8949,Trafalgar,Chamberí,28010.0,40.43600094260808,-3.703112740928337,0,Apartment,60.0,420.0,1800.0,73,7,0
8950,Trafalgar,Chamberí,28010.0,40.43791838902754,-3.7032741211625866,0,Apartment,60.0,420.0,1800.0,73,7,0
8951,Trafalgar,Chamberí,28010.0,40.437162793514034,-3.702418879226116,0,Apartment,65.0,455.0,1950.0,73,7,0
8952,Trafalgar,Chamberí,28010.0,40.43588288365877,-3.7037508796894474,0,Apartment,65.0,455.0,1950.0,73,7,0
8953,Trafalgar,Chamberí,28010.0,40.43734007523654,-3.702413037786523,0,Apartment,65.0,455.0,1950.0,73,7,0
8954,Trafalgar,Chamberí,28010.0,40.435909254168784,-3.703184936309297,0,Apartment,65.0,455.0,1950.0,73,7,0
8955,Trafalgar,Chamberí,28010.0,40.436642924400076,-3.701956527910711,0,Apartment,65.0,455.0,1950.0,73,7,0
8956,Trafalgar,Chamberí,28010.0,40.436389299247324,-3.7031079120547785,0,Apartment,70.0,490.0,2100.0,73,7,0
8957,Trafalgar,Chamberí,28010.0,40.43793275832811,-3.7019899922931288,0,Apartment,70.0,490.0,2100.0,73,7,0
8958,Sol,Centro,28012.0,40.415141691625244,-3.704634679753618,1,Apartment,41.0,287.0,1230.0,16,1,0
8959,Embajadores,Centro,28012.0,40.411815849079716,-3.7007235844711386,0,Apartment,97.0,679.0,2910.0,12,1,0
8960,Embajadores,Centro,28012.0,40.412711740321015,-3.7011887058312913,1,Apartment,149.0,1043.0,4470.0,12,1,0
8961,Cortes,Centro,28014.0,40.412360622303595,-3.6959310038531017,0,Apartment,120.0,840.0,3600.0,13,1,0
8962,Sol,Centro,28012.0,40.414411489060605,-3.705586834564628,0,Apartment,143.0,1001.0,4290.0,16,1,0
8963,Sol,Centro,28012.0,40.41427646358071,-3.705633548822564,0,Apartment,63.0,441.0,1890.0,16,1,0
8964,Sol,Centro,28012.0,40.41554838009081,-3.707652182504295,0,Apartment,70.0,490.0,2100.0,16,1,0
8965,Palacio,Centro,28013.0,40.419762999404796,-3.7108302241179065,0,Apartment,60.0,420.0,1800.0,11,1,0
8966,Sol,Centro,28012.0,40.41396943689674,-3.707027109390991,0,Apartment,60.0,420.0,1800.0,16,1,0
8967,Sol,Centro,28012.0,40.41539228026826,-3.706345261020721,0,Apartment,65.0,455.0,1950.0,16,1,0
8968,Justicia,Centro,28004.0,40.42529352024968,-3.696854691228013,0,Apartment,90.0,630.0,2700.0,14,1,0
8969,Cortes,Centro,28012.0,40.414290339041884,-3.7037571350412164,0,Apartment,125.0,875.0,3750.0,13,1,0
8970,Cortes,Centro,28014.0,40.415500271246586,-3.6954566251522896,0,Apartment,75.0,525.0,2250.0,13,1,0
8971,Cortes,Centro,28014.0,40.41531631631257,-3.6994292246439557,0,Apartment,60.0,420.0,1800.0,13,1,0
8972,Cortes,Centro,28012.0,40.41386029714669,-3.701396231152621,0,Apartment,47.0,329.0,1410.0,13,1,0
8973,Universidad,Centro,28015.0,40.42510780290653,-3.711236538125594,0,Apartment,60.0,420.0,1800.0,15,1,0
8974,Cortes,Centro,28012.0,40.41470677047406,-3.7014750193586052,0,Apartment,80.0,560.0,2400.0,13,1,0
8975,Prosperidad,Chamartín,28002.0,40.44015801197399,-3.675494581402968,0,Apartment,55.0,385.0,1650.0,52,5,0
8976,Sol,Centro,28014.0,40.41781866291258,-3.702863463660861,0,Apartment,70.0,490.0,2100.0,16,1,0
8977,Fuente del Berro,Salamanca,28028.0,40.42842654184484,-3.66277134493176,0,Apartment,42.0,294.0,1260.0,43,4,0
8978,Embajadores,Centro,28012.0,40.40967290811576,-3.694263031826248,0,Apartment,90.0,630.0,2700.0,12,1,0
8979,Embajadores,Centro,28012.0,40.409746819574345,-3.6947564760458564,0,Apartment,70.0,490.0,2100.0,12,1,0
8980,Embajadores,Centro,28012.0,40.40929996495297,-3.693327987531637,0,Apartment,117.0,819.0,3510.0,12,1,0
8981,Embajadores,Centro,28012.0,40.40797530526184,-3.6983698242301184,0,Apartment,55.0,385.0,1650.0,12,1,0
8982,Ibiza,Retiro,28009.0,40.418949673866756,-3.6787706521017207,0,Apartment,70.0,490.0,2100.0,34,3,0
8983,Casa de Campo,Moncloa - Aravaca,28008.0,40.424340102581745,-3.7160828316843983,0,Apartment,150.0,1050.0,4500.0,91,9,0
8984,Almagro,Chamberí,28010.0,40.436502087308135,-3.6952011240567257,0,Apartment,90.0,630.0,2700.0,74,7,0
8985,Lista,Salamanca,28006.0,40.43006651001007,-3.673250130297972,0,Apartment,65.0,455.0,1950.0,45,4,0
8986,Guindalera,Salamanca,28028.0,40.432496245219475,-3.668986640446015,0,Apartment,60.0,420.0,1800.0,44,4,0
8987,Cortes,Centro,28012.0,40.414558600014274,-3.700664357654541,0,Apartment,40.0,280.0,1200.0,13,1,0
8988,Goya,Salamanca,28009.0,40.42743865154758,-3.6703337419163704,0,Apartment,50.0,350.0,1500.0,42,4,0
8989,Goya,Salamanca,28009.0,40.42597286476257,-3.6703867425146095,0,Apartment,47.0,329.0,1410.0,42,4,0
8990,Lista,Salamanca,28006.0,40.4309866332068,-3.675369262006354,0,Apartment,42.0,294.0,1260.0,45,4,0
8991,Guindalera,Salamanca,28028.0,40.435767628407724,-3.671441156675945,0,Apartment,42.0,294.0,1260.0,44,4,0
8992,Guindalera,Salamanca,28028.0,40.437227833011,-3.6695923926807694,0,Apartment,42.0,294.0,1260.0,44,4,0
8993,Lista,Salamanca,28006.0,40.430468075986425,-3.6754469884282677,0,Apartment,42.0,294.0,1260.0,45,4,0
8994,Lista,Salamanca,28028.0,40.43579193371416,-3.676131899127988,0,Apartment,62.0,434.0,1860.0,45,4,0
8995,Fuente del Berro,Salamanca,28028.0,40.42824882288434,-3.6627879969366735,0,Apartment,55.0,385.0,1650.0,43,4,0
8996,Fuente del Berro,Salamanca,28028.0,40.426132298523854,-3.6651916236401165,0,Apartment,62.0,434.0,1860.0,43,4,0
8997,Recoletos,Salamanca,28001.0,40.42801697534277,-3.6858015549034135,0,Apartment,55.0,385.0,1650.0,41,4,0
8998,Castellana,Salamanca,28006.0,40.435085210074355,-3.680468423372755,0,Apartment,65.0,455.0,1950.0,46,4,0
8999,Goya,Salamanca,28001.0,40.42754668349807,-3.676538772453761,0,Apartment,60.0,420.0,1800.0,42,4,0
9000,Justicia,Centro,28004.0,40.42276347694492,-3.697427411384458,0,Apartment,80.0,560.0,2400.0,14,1,0
