,BARRIO,CODIGOPOSTAL,DENOMINACION,DISTRITO,LATITUD,LONGITUD,TIPOTRANSPORTE,BARRIO_NOMBRE,DISTRITO_NOMBRE
1230,145.0,28030.0,HACIENDA PAVONES-PZA.ENCUENTRO,14.0,40.405299549211705,-3.6509063199340543,Autobus,Fontarrón,Moratalaz
1231,145.0,28030.0,HACIENDA PAVONES-ALONSO TOBAR,14.0,40.404267369054324,-3.648610148376148,Autobus,Fontarrón,Moratalaz
1232,145.0,28030.0,HACIENDA DE PAVONES-CAÑADA,14.0,40.40352965913167,-3.6460172923926115,Autobus,Fontarrón,Moratalaz
1233,56.0,28036.0,AV.BURGOS Nº30,5.0,40.47960795547429,-3.6757846844424527,Autobus,Castilla,Chamartín
1234,56.0,28036.0,BAMBU-YUCA,5.0,40.4766319891429,-3.676297559571663,Autobus,Castilla,Chamartín
1235,56.0,28036.0,AVDA.BURGOS-AVDA.PIO XII,5.0,40.47221962361344,-3.6759466259840616,Autobus,Castilla,Chamartín
1236,56.0,28046.0,Pº. CASTELLANA-HOSPITAL LA PAZ,5.0,40.4804352483121,-3.6852432079366912,Autobus,Castilla,Chamartín
1237,166.0,28050.0,AVDA.MANOTERAS-AVDA.BURGOS,16.0,40.48894462012408,-3.672114170089264,Autobus,Valdefuentes,Hortaleza
1238,166.0,28050.0,OÑA-AV.MANOTERAS,16.0,40.48881395255853,-3.6697883630490526,Autobus,Valdefuentes,Hortaleza
1239,166.0,28050.0,OÑA Nº111,16.0,40.48947876889779,-3.662278593877689,Autobus,Valdefuentes,Hortaleza
1240,171.0,28021.0,DR.MARTIN AREVALO-Pº ALBERTO PALACIOS,17.0,40.34630449333568,-3.7082592190625854,Autobus,"Villaverde Alto, Casco Histórico de Villaverde",Villaverde
1241,174.0,28021.0,CTRA.VILLAVERDE A VALLECAS-VILLAFUERTE,17.0,40.3526701778322,-3.6909918236799535,Autobus,Los Rosales,Villaverde
1242,174.0,28021.0,CTRA. VILLAVERDE A VALLECAS-AV.ROSALES,17.0,40.36013413718601,-3.6826590985001593,Autobus,Los Rosales,Villaverde
1243,181.0,28031.0,Cº HORMIGUERAS-TORRE DE DON MIGUEL,18.0,40.37406982192592,-3.645187567000855,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
1244,181.0,28031.0,SAN JAIME-AV.ALBUFERA,18.0,40.38060868884451,-3.6257999942484873,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
1245,182.0,28032.0,AV.DEMOCRACIA-AV.MEDITERRANEO,18.0,40.389040576524636,-3.622578920426228,Autobus,Santa Eugenia,Villa de Vallecas
1246,192.0,28032.0,JOSE PRAT-AV.DEMOCRACIA,19.0,40.397175347609185,-3.6193072039959486,Autobus,Valdebernardo,Vicálvaro
1247,191.0,28032.0,CALAHORRA-GALLO,19.0,40.405757519064395,-3.6148956343444274,Autobus,Casco histórico de Vicálvaro,Vicálvaro
1248,192.0,28032.0,JOSE PRAT-AV.DEMOCRACIA,19.0,40.396128186420185,-3.618013233802148,Autobus,Valdebernardo,Vicálvaro
1249,181.0,28031.0,SAN JAIME-SIERRA DE GADOR,18.0,40.381253326161115,-3.6248752694078528,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
1250,181.0,28031.0,SAN JAIME-PUERTO DE POZAZAL,18.0,40.37945471043627,-3.627615306524532,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
1251,181.0,28031.0,Cº HORMIGUERAS-GONZALEZ DAVILA,18.0,40.37587297675871,-3.638443124243958,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
1252,94.0,28039.0,STO.ANGEL DE LA GUARDA-ARCINIEGA,9.0,40.46285127750805,-3.713313589401685,Autobus,Valdezarza,Moncloa - Aravaca
1253,181.0,28031.0,Cº HORMIGUERAS-CASAS DE MIRAVETE,18.0,40.37504351836042,-3.6418160720203,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
1254,116.0,28054.0,TANATORIO SUR,11.0,40.37350814148992,-3.722042696120056,Autobus,Buenavista,Carabanchel
1255,126.0,28041.0,AV.POBLADOS-RAFAELA YBARRA,12.0,40.37353759588084,-3.7129257843929713,Autobus,Zofío,Usera
1256,74.0,28010.0,ALMAGRO-Pº EDUARDO DATO,7.0,40.432486944446545,-3.6916773390618745,Autobus,Almagro,Chamberí
1257,93.0,28040.0,AV.PUERTA DE HIERRO-FILOSOFIA B,9.0,40.44862902523155,-3.7358638301850293,Autobus,Ciudad Universitaria,Moncloa - Aravaca
1258,93.0,28040.0,FACULTAD DE VETERINARIA,9.0,40.44946749004216,-3.7371819442726046,Autobus,Ciudad Universitaria,Moncloa - Aravaca
1259,82.0,28035.0,AV.C.HERRERA ORIA-FUENTEMILANOS,8.0,40.47538970639576,-3.745109606331863,Autobus,Fuentelareina,Fuencarral - El Pardo
1260,82.0,28035.0,ARROYO FRESNO,8.0,40.47648352482601,-3.74172406469452,Autobus,Fuentelareina,Fuencarral - El Pardo
1261,83.0,28035.0,AV.C.HERRERA ORIA-ENRIQUE LEYRA,8.0,40.47665773587037,-3.7327599989733264,Autobus,Peñagrande,Fuencarral - El Pardo
1262,84.0,28029.0,MONFORTE DE LEMOS-AV.BETANZOS,8.0,40.47776369108914,-3.711442044248584,Autobus,Pilar,Fuencarral - El Pardo
1263,84.0,28029.0,MONFORTE DE LEMOS-JUNTA MUNICIPAL,8.0,40.4783666054502,-3.7086169643230695,Autobus,Pilar,Fuencarral - El Pardo
1264,84.0,28029.0,MONFORTE DE LEMOS-LA VAGUADA,8.0,40.47912783929082,-3.7049322514678593,Autobus,Pilar,Fuencarral - El Pardo
1265,85.0,28029.0,PEDRO RICO-FINISTERRE,8.0,40.482578114216274,-3.7019951092230863,Autobus,La Paz,Fuencarral - El Pardo
1266,85.0,28029.0,A.LOPEZ AGUADO-ARZOBISPO MORCILLO,8.0,40.48298983900425,-3.69946272111392,Autobus,La Paz,Fuencarral - El Pardo
1267,85.0,28029.0,FINISTERRE-MONFORTE DE LEMOS,8.0,40.480203902942954,-3.7029728664100032,Autobus,La Paz,Fuencarral - El Pardo
1268,84.0,28029.0,AV.BETANZOS-Pº DE LA VAGUADA,8.0,40.47924311424908,-3.7125902345157744,Autobus,Pilar,Fuencarral - El Pardo
1269,83.0,28035.0,AV.C.HERRERA ORIA-ENRIQUE LEYRA,8.0,40.47685532417391,-3.7328565232495463,Autobus,Peñagrande,Fuencarral - El Pardo
1270,82.0,28035.0,AV.C.HERRERA ORIA-NAVALUENGA,8.0,40.47528468873194,-3.7460286211291898,Autobus,Fuentelareina,Fuencarral - El Pardo
1271,97.0,28023.0,ARROYO POZUELO-ACEBUCHE,9.0,40.451539990361056,-3.7689629248073255,Autobus,Aravaca,Moncloa - Aravaca
1272,97.0,28023.0,GTA.MARIA REINA,9.0,40.45939217444641,-3.786932499465452,Autobus,Aravaca,Moncloa - Aravaca
1273,97.0,28023.0,AV.OSA MAYOR-PLEYADES,9.0,40.459102227732785,-3.7845230958922027,Autobus,Aravaca,Moncloa - Aravaca
1274,122.0,28041.0,FERNANDO ORTIZ-AV.ORCASUR,12.0,40.367001002888436,-3.701938585858007,Autobus,Orcasur,Usera
1275,122.0,28041.0,SALVADOR MARTINEZ-E.BARREIROS,12.0,40.36709289531152,-3.6977954956317216,Autobus,Orcasur,Usera
1276,125.0,28026.0,MARCELO USERA-FERROVIARIOS,12.0,40.38592563330561,-3.705492458148726,Autobus,Moscardó,Usera
1277,117.0,28025.0,AV.ABRANTES-PELICANO,11.0,40.38282278946158,-3.7257883513966363,Autobus,Abrantes,Carabanchel
1278,117.0,28025.0,AV.ABRANTES-CARRERO JUAN RAMON,11.0,40.377632907723424,-3.7323117655555884,Autobus,Abrantes,Carabanchel
1279,115.0,28025.0,"CARCASTILLO, FRENTE Nº27",11.0,40.377761796628974,-3.7375553020733454,Autobus,Puerta Bonita,Carabanchel
1280,115.0,28025.0,PZA.NAVARROS-ALISEDA,11.0,40.37411640981011,-3.742675004565218,Autobus,Puerta Bonita,Carabanchel
1281,144.0,28030.0,ARROYO MEDIA LEGUA-DR.Gª TAPIA,14.0,40.41259862641481,-3.6538052387668736,Autobus,Media Legua,Moratalaz
1282,144.0,28030.0,ARROYO MEDIA LEGUA-Cº VINATEROS,14.0,40.410941124994004,-3.6553685350631366,Autobus,Media Legua,Moratalaz
1283,208.0,28027.0,JUAN I. LUCA DE TENA Nº14,20.0,40.447710126202686,-3.6320163913281007,Autobus,Salvador,San Blas - Canillejas
1284,208.0,28027.0,GTA.RICARDO VELAZQUEZ BOSCO,20.0,40.4473486160084,-3.625721993907205,Autobus,Salvador,San Blas - Canillejas
1285,152.0,28017.0,GUTIERRE DE CETINA Nº 14,15.0,40.43359832822729,-3.644246290878858,Autobus,Pueblo Nuevo,Ciudad Lineal
1286,152.0,28017.0,FCO.LARGO CABALLERO-ARRIAGA,15.0,40.423658778817035,-3.639825333504538,Autobus,Pueblo Nuevo,Ciudad Lineal
1287,152.0,28017.0,AVDA.DAROCA-CEMENTERIO ALMUDENA,15.0,40.42569902468744,-3.6439470367598634,Autobus,Pueblo Nuevo,Ciudad Lineal
1288,151.0,28017.0,AV.DAROCA-SANTA PRISCA,15.0,40.427631212878495,-3.648032590286328,Autobus,Ventas,Ciudad Lineal
1289,114.0,28047.0,NTRA.SRA.FATIMA-MONS.OSCAR ROMERO,11.0,40.382733327926424,-3.7476232336572517,Autobus,Vista Alegre,Carabanchel
1290,26.0,28012.0,MQUES.VALDAVIA-RONDA ATOCHA,2.0,40.40654205335995,-3.695972878642978,Autobus,Palos de Moguer,Arganzuela
1291,21.0,28005.0,Pº IMPERIAL-GTA.PIRAMIDES,2.0,40.40162492709782,-3.7148949573952366,Autobus,Imperial,Arganzuela
1292,21.0,28005.0,Pº IMPERIAL-Pº PONTONES,2.0,40.40409688432774,-3.7157931427159685,Autobus,Imperial,Arganzuela
1293,21.0,28005.0,Pº. VIRGEN DEL PUERTO-FOSFORO,2.0,40.41115323500579,-3.7212421795693333,Autobus,Imperial,Arganzuela
1294,103.0,28011.0,Pº EXTREMADURA Nº 190,10.0,40.40797959677093,-3.7444019123751167,Autobus,Lucero,Latina
1295,103.0,28011.0,Pº EXTREMADURA-VILLAMANIN,10.0,40.40656805994514,-3.7481458213525065,Autobus,Lucero,Latina
1296,105.0,28024.0,Pº EXTREMADURA-CAMPAMENTO,10.0,40.396598253486594,-3.768279364238672,Autobus,Campamento,Latina
1297,104.0,28011.0,Pº EXTREMADURA-SESEÑA,10.0,40.39966387853541,-3.763812734343383,Autobus,Aluche,Latina
1298,103.0,28011.0,Pº EXTREMADURA-BATAN,10.0,40.40498692724749,-3.7516284215348668,Autobus,Lucero,Latina
1299,21.0,28005.0,JUAN DUQUE-SEGOVIA,2.0,40.413571931335966,-3.719521171886449,Autobus,Imperial,Arganzuela
1300,21.0,28005.0,JUAN DUQUE-PIZARRA,2.0,40.41004608019485,-3.71963930285717,Autobus,Imperial,Arganzuela
1301,21.0,28005.0,Pº MELANCOLICOS-MARMOL,2.0,40.40494938398786,-3.720692866824992,Autobus,Imperial,Arganzuela
1302,72.0,28015.0,BRAVO MURILLO-JOSE ABASCAL,7.0,40.43809504459413,-3.7043860688850914,Autobus,Arapiles,Chamberí
1303,73.0,28010.0,FCO.DE ROJAS-SAGASTA,7.0,40.42876316509149,-3.699679335852272,Autobus,Trafalgar,Chamberí
1304,115.0,28025.0,GRAL.RICARDOS-Pº MUÑOZ GRANDES,11.0,40.384505699125015,-3.7395844362007,Autobus,Puerta Bonita,Carabanchel
1305,141.0,28030.0,VALDEBERNARDO-LUIS HOYOS SAINZ,14.0,40.40357814688704,-3.6314922367350335,Autobus,Pavones,Moratalaz
1306,143.0,28030.0,LUIS HOYOS SAINZ-FTE.CARRANTONA,14.0,40.4038308906084,-3.634700031012204,Autobus,Marroquina,Moratalaz
1307,143.0,28030.0,AV.MORATALAZ-PICO ARTILLEROS,14.0,40.409685108811374,-3.64174531190017,Autobus,Marroquina,Moratalaz
1308,143.0,28030.0,AV.MORATALAZ Nº189-COLEGIO SENARA,14.0,40.409149116755366,-3.64300267037578,Autobus,Marroquina,Moratalaz
1309,33.0,28007.0,ESTRELLA POLAR-CRUZ DEL SUR,3.0,40.410167376168296,-3.6678068288431422,Autobus,Estrella,Retiro
1310,102.0,28011.0,Pº. ERMITA DEL SANTO,10.0,40.41076157140611,-3.7233712407303465,Autobus,Puerta del Angel,Latina
1311,101.0,28011.0,Pº. ERMITA DEL SANTO,10.0,40.40655602406486,-3.7245401402950735,Autobus,Cármenes,Latina
1312,101.0,28047.0,GALLUR-VIA CARPETANA,10.0,40.39844332443527,-3.735258924881823,Autobus,Cármenes,Latina
1313,101.0,28047.0,GALLUR FRENTE Nº 425,10.0,40.396643527641274,-3.742003026460994,Autobus,Cármenes,Latina
1314,103.0,28047.0,DUQUESA DE PARCENT - GTA. LOS CARMEN,10.0,40.39527815080626,-3.744418236747044,Autobus,Lucero,Latina
1315,103.0,28047.0,DUQUESA DE PARCENT-CUART DE POBLET,10.0,40.3959690828662,-3.7515871792063282,Autobus,Lucero,Latina
1316,104.0,28024.0,SESEÑA-ILLESCAS,10.0,40.39703277724293,-3.7652441807885664,Autobus,Aluche,Latina
1317,104.0,28024.0,SESEÑA,10.0,40.39699526373683,-3.7654676387139987,Autobus,Aluche,Latina
1318,62.0,28046.0,Pº. CASTELLANA-AZCA,6.0,40.4495261831206,-3.691156014858191,Autobus,Cuatro Caminos,Tetuán
1319,44.0,28028.0,AV.CAMILO JOSE CELA-AV.GUINDALERA,4.0,40.44122977730144,-3.6664039648299207,Autobus,Guindalera,Salamanca
1320,171.0,28021.0,Pº ALBERTO PALACIOS-Pº FERROVIARIOS,17.0,40.343308790188864,-3.7163402954104345,Autobus,"Villaverde Alto, Casco Histórico de Villaverde",Villaverde
1321,171.0,28021.0,Pº ALBERTO PALACIOS-ALADIERNA,17.0,40.346041271045905,-3.7115180300996142,Autobus,"Villaverde Alto, Casco Histórico de Villaverde",Villaverde
1322,175.0,28021.0,ALCOCER-LITOS,17.0,40.34963797344501,-3.7008403293119683,Autobus,Los Angeles,Villaverde
1323,175.0,28021.0,ALCOCER-VIRGEN DESAMPARADOS,17.0,40.350037089549524,-3.6974060716075297,Autobus,Los Angeles,Villaverde
1324,175.0,28041.0,VERBENA DE LA PALOMA-LA CHULAPONA,17.0,40.36047393714825,-3.6952051433326902,Autobus,Los Angeles,Villaverde
1325,123.0,28041.0,AV.ANDALUCIA-AV.LOS ROSALES,12.0,40.36820180066204,-3.694035911109676,Autobus,San Fermín,Usera
1326,123.0,28041.0,AVDA.ANDALUCIA-MEZQUITA,12.0,40.372761553560885,-3.6945792402730167,Autobus,San Fermín,Usera
1327,22.0,28005.0,Pº YESERIAS-PQUE.ARGANZUELA,2.0,40.39806465477734,-3.7078343020392666,Autobus,Acacias,Arganzuela
1328,22.0,28005.0,Pº YESERIAS-Pº ACACIAS,2.0,40.40058015832488,-3.7133873453891635,Autobus,Acacias,Arganzuela
1329,35.0,28014.0,ALFONSO XII-PTA.DE ALCALA,3.0,40.41907068188456,-3.688946898809808,Autobus,Jerónimos,Retiro
1330,35.0,28014.0,ALFONSO XII-ESPALTER,3.0,40.412476002039426,-3.68895044848881,Autobus,Jerónimos,Retiro
1331,35.0,28014.0,Pº. INFANTA ISABEL-DR.VELASCO,3.0,40.407715976317256,-3.6894912396074466,Autobus,Jerónimos,Retiro
1332,133.0,28018.0,PAYASO FOFO-AV.ALBUFERA,13.0,40.392277528107634,-3.65954740100842,Autobus,Palomeras Bajas,Puente de Vallecas
1333,151.0,28017.0,MATEO GARCIA-AV.DAROCA,15.0,40.429588090274414,-3.652507654673193,Autobus,Ventas,Ciudad Lineal
1334,115.0,28025.0,ALBA TORMES-EPOCA,11.0,40.37721443352178,-3.744252147032897,Autobus,Puerta Bonita,Carabanchel
1335,115.0,28025.0,ALBA TORMES-WITERICO,11.0,40.3785653232552,-3.7429240461778654,Autobus,Puerta Bonita,Carabanchel
1336,117.0,28025.0,Cº VIEJO LEGANES-FALCINELO,11.0,40.382104771162254,-3.7303573769629534,Autobus,Abrantes,Carabanchel
1337,117.0,28025.0,Cº VIEJO LEGANES-PELICANO,11.0,40.38403271326597,-3.728929082813508,Autobus,Abrantes,Carabanchel
1338,117.0,28025.0,Cº VIEJO LEGANES-AV.OPORTO,11.0,40.38608557399875,-3.7276905564097578,Autobus,Abrantes,Carabanchel
1339,112.0,28019.0,Cº VIEJO LEGANES-GRAL.RICARDOS,11.0,40.392984768292266,-3.7236643237570433,Autobus,Opañel,Carabanchel
1340,55.0,28036.0,ALBERTO ALCOCER-Pº DE LA HABANA,5.0,40.458722267358326,-3.6824044693460425,Autobus,Nueva España,Chamartín
1341,55.0,28036.0,ALBERTO ALCOCER-PADRE DAMIAN,5.0,40.45893188102665,-3.685048507061145,Autobus,Nueva España,Chamartín
1342,74.0,28010.0,MIGUEL ANGEL-RUBEN DARIO,7.0,40.43341629871925,-3.69143926275068,Autobus,Almagro,Chamberí
1343,74.0,28010.0,EDUARDO DATO-ZURBANO,7.0,40.432937248424246,-3.6947119047889667,Autobus,Almagro,Chamberí
1344,73.0,28010.0,LUCHANA-PZA.DE CHAMBERI,7.0,40.432275800821884,-3.698336306544558,Autobus,Trafalgar,Chamberí
1345,73.0,28010.0,FCO.DE ROJAS-LUCHANA,7.0,40.430184299325276,-3.700059508097996,Autobus,Trafalgar,Chamberí
1346,11.0,28005.0,RONDA DE SEGOVIA-GIL IMON,1.0,40.408189662028015,-3.7153650272206895,Autobus,Palacio,Centro
1347,11.0,28005.0,RONDA DE SEGOVIA-Pº IMPERIAL,1.0,40.41061579865121,-3.7178421332931335,Autobus,Palacio,Centro
1348,11.0,28005.0,RONDA DE SEGOVIA-SEGOVIA,1.0,40.41352230630454,-3.716941857240628,Autobus,Palacio,Centro
1349,91.0,28008.0,RIBERA MANZANARES-SAN POL DE MAR,9.0,40.42489771776543,-3.72754226936522,Autobus,Casa de Campo,Moncloa - Aravaca
1350,91.0,28008.0,RIBERA MANZANARES-FELIPE MORATILLA,9.0,40.4278478615044,-3.73116960957801,Autobus,Casa de Campo,Moncloa - Aravaca
1351,91.0,28008.0,RIBERA MANZANARES Nº 125,9.0,40.429553634657495,-3.7335340901416867,Autobus,Casa de Campo,Moncloa - Aravaca
1352,91.0,28008.0,COMANDANTE FORTEA-FELIPE MORATILLA,9.0,40.42753233291995,-3.7326280035299666,Autobus,Casa de Campo,Moncloa - Aravaca
1353,91.0,28008.0,COMANDANTE FORTEA-STA.OLALLA,9.0,40.42508463255373,-3.7293361085320167,Autobus,Casa de Campo,Moncloa - Aravaca
1354,91.0,28008.0,GTA.SAN ANTONIO DE LA FLORIDA,9.0,40.42469460593608,-3.7254535599380447,Autobus,Casa de Campo,Moncloa - Aravaca
1355,11.0,28005.0,CDAD.PLASENCIA-VIRGEN DEL PUERTO,1.0,40.414852072742704,-3.7204212018959124,Autobus,Palacio,Centro
1356,21.0,28005.0,RONDA DE SEGOVIA-PTA.TOLEDO,2.0,40.40681020126159,-3.7126162853505753,Autobus,Imperial,Arganzuela
1357,74.0,28010.0,EDUARDO DATO-ZURBANO,7.0,40.43276990416869,-3.694073542747682,Autobus,Almagro,Chamberí
1358,151.0,28017.0,AV.MQUES.CORBERA-AV.DAROCA,15.0,40.42812147319746,-3.6489686122468368,Autobus,Ventas,Ciudad Lineal
1359,212.0,28042.0,CENTRO DE CARGA AEREA 2,21.0,40.45412447682189,-3.578178071468637,Autobus,Aeropuerto,Barajas
1360,42.0,28001.0,PRINCIPE DE VERGARA-JORGE JUAN,4.0,40.4230953596034,-3.6802058280669265,Autobus,Goya,Salamanca
1361,42.0,28001.0,PRINCIPE DE VERGARA-GOYA,4.0,40.42524064194584,-3.680015216181838,Autobus,Goya,Salamanca
1362,45.0,28006.0,PRINCIPE DE VERGARA-DIEGO DE LEON,4.0,40.43438014821051,-3.6792818548826767,Autobus,Lista,Salamanca
1363,52.0,28002.0,PRINCIPE DE VERGARA-CANILLAS,5.0,40.4404918761856,-3.678671194650331,Autobus,Prosperidad,Chamartín
1364,53.0,28002.0,PRINCIPE DE VERGARA-AUDITORIO NACIONAL,5.0,40.446982572800216,-3.6779581110486914,Autobus,Ciudad Jardín,Chamartín
1365,51.0,28046.0,PASEO CASTELLANA-AZCA,5.0,40.44920426922681,-3.6907517745527385,Autobus,El Viso,Chamartín
1366,155.0,28027.0,TORRELAGUNA-AV.BADAJOZ,15.0,40.442803678170094,-3.653757010217702,Autobus,San Pascual,Ciudad Lineal
1367,163.0,28043.0,LOPEZ DE HOYOS-CTRA.CANILLAS,16.0,40.463397853051724,-3.657505147581291,Autobus,Canillas,Hortaleza
1368,92.0,28008.0,CTA.SAN VICENTE-ARRIAZA,9.0,40.4204370730621,-3.7161664593231465,Autobus,Argüelles,Moncloa - Aravaca
1369,11.0,28011.0,VIRGEN DEL PUERTO-GTA.SAN VICENTE,1.0,40.41934848303085,-3.720280502119516,Autobus,Palacio,Centro
1370,11.0,28005.0,VIRGEN DEL PUERTO-PTE.SEGOVIA,1.0,40.414677463051746,-3.7209733068472985,Autobus,Palacio,Centro
1371,104.0,28024.0,SESEÑA-ILLESCAS,10.0,40.39663701890451,-3.7657727961334615,Autobus,Aluche,Latina
1372,104.0,28024.0,ILLESCAS-SESEÑA,10.0,40.396828026525775,-3.765758182933325,Autobus,Aluche,Latina
1373,104.0,28024.0,ILLESCAS Nº103,10.0,40.393962767789496,-3.762290077024773,Autobus,Aluche,Latina
1374,104.0,28047.0,OCAÑA Nº12,10.0,40.384055739398576,-3.7549788665010686,Autobus,Aluche,Latina
1375,64.0,28029.0,PLAZA DEL ESTE-SAN AQUILINO,6.0,40.471666987661024,-3.689506869922501,Autobus,Almenara,Tetuán
1376,75.0,28046.0,Pº CASTELLANA-NUEVOS MINISTERIOS,7.0,40.44545159643076,-3.6915742072705022,Autobus,Rios Rosas,Chamberí
1377,35.0,28014.0,MINISTERIO AGRICULTURA,3.0,40.40872424828395,-3.69112791558423,Autobus,Jerónimos,Retiro
1378,35.0,28014.0,Pº PRADO-PZA.MURILLO,3.0,40.412867049313476,-3.692867457044959,Autobus,Jerónimos,Retiro
1379,35.0,28014.0,PZA.CANOVAS DEL CASTILLO,3.0,40.415485643838636,-3.693377533765112,Autobus,Jerónimos,Retiro
1380,132.0,28053.0,MARTINEZ DE LA RIVA-ARROYO DEL OLIVAR,13.0,40.39389607726544,-3.6663855006592585,Autobus,San Diego,Puente de Vallecas
1381,133.0,28018.0,JAVIER DE MIGUEL,13.0,40.38883015627221,-3.663731799286417,Autobus,Palomeras Bajas,Puente de Vallecas
1382,133.0,28018.0,JAVIER DE MIGUEL-PTO.DEL MILAGRO,13.0,40.38583365641446,-3.65678665586796,Autobus,Palomeras Bajas,Puente de Vallecas
1383,133.0,28018.0,JAVIER DE MIGUEL-PTO.DE VELATE,13.0,40.384605278251094,-3.6557497642078527,Autobus,Palomeras Bajas,Puente de Vallecas
1384,134.0,28018.0,AV.PABLO NERUDA-LUIS BUÑUEL,13.0,40.38826378395945,-3.6443684629899233,Autobus,Palomeras Sureste,Puente de Vallecas
1385,133.0,28018.0,JAVIER DE MIGUEL-PTO.DE VELATE,13.0,40.38472345713464,-3.655562406849463,Autobus,Palomeras Bajas,Puente de Vallecas
1386,133.0,28018.0,JAVIER DE MIGUEL-SAN ANSELMO,13.0,40.385629863971474,-3.656183820955988,Autobus,Palomeras Bajas,Puente de Vallecas
1387,133.0,28018.0,JAVIER DE MIGUEL,13.0,40.38808737606085,-3.661285655349572,Autobus,Palomeras Bajas,Puente de Vallecas
1388,122.0,28041.0,MOREJA Nº 26,12.0,40.36873520425611,-3.6982227560823295,Autobus,Orcasur,Usera
1389,204.0,28032.0,AV.GUADALAJARA-SAN ROMAN VALLE,20.0,40.41951265813439,-3.6203014610232636,Autobus,Arcos,San Blas - Canillejas
1390,134.0,28018.0,VILLALOBOS-AV.MIGUEL HERNANDEZ,13.0,40.38124592419547,-3.650769319414661,Autobus,Palomeras Sureste,Puente de Vallecas
1391,181.0,28031.0,Cº POZO TIO RAIMUNDO-CTRA.V.VALLECAS,18.0,40.3703113664541,-3.64548158208908,Autobus,Casco Histórico de Vallecas,Villa de Vallecas
1392,134.0,28018.0,AV.BUENOS AIRES-MOGAMBO,13.0,40.3794241848804,-3.6527073688429423,Autobus,Palomeras Sureste,Puente de Vallecas
1393,134.0,28018.0,VILLALOBOS,13.0,40.38109251236774,-3.650814968554802,Autobus,Palomeras Sureste,Puente de Vallecas
1394,52.0,28002.0,CORAZON DE MARIA-STA.HORTENSIA,5.0,40.44375730965425,-3.667101017936598,Autobus,Prosperidad,Chamartín
1395,44.0,28028.0,AV.GUINDALERA-CAMILO JOSE CELA,4.0,40.44065404313287,-3.6662567940137833,Autobus,Guindalera,Salamanca
1396,44.0,28028.0,PZA.DE VENECIA,4.0,40.440882478039896,-3.6625566297390457,Autobus,Guindalera,Salamanca
1397,155.0,28027.0,AV.BADAJOZ-MARTINEZ VILLERGAS,15.0,40.441979849669245,-3.6542719484917217,Autobus,San Pascual,Ciudad Lineal
1398,155.0,28027.0,CONDESA VENADITO-TORRELAGUNA,15.0,40.44453701805524,-3.6535953356804467,Autobus,San Pascual,Ciudad Lineal
1399,156.0,28043.0,EMILIO VARGAS-ARTURO SORIA,15.0,40.44907856221783,-3.6518232253191134,Autobus,San Juan Bautista,Ciudad Lineal
1400,52.0,28002.0,AV.CAMILO JOSE CELA-CORAZON MARIA,5.0,40.442882055189756,-3.6673399967906657,Autobus,Prosperidad,Chamartín
1401,86.0,28050.0,VALCARLOS - Pº SAN MILLAN DE LA COGOLLA,8.0,40.50276727854821,-3.666941082513048,Autobus,Valverde,Fuencarral - El Pardo
1402,104.0,28047.0,CAMARENA Nº 320,10.0,40.38537284104513,-3.757864844343066,Autobus,Aluche,Latina
1403,104.0,28047.0,CAMARENA Nº 322,10.0,40.38542561305032,-3.757978858397855,Autobus,Aluche,Latina
1404,104.0,28047.0,MAQUEDA-VALMOJADO,10.0,40.386590035158356,-3.760052526492399,Autobus,Aluche,Latina
1405,104.0,28047.0,VALMOJADO-MAQUEDA,10.0,40.38687908840967,-3.7599420550755465,Autobus,Aluche,Latina
1406,104.0,28047.0,OCAÑA-CAMARENA,10.0,40.385381258705245,-3.759272987196601,Autobus,Aluche,Latina
1407,31.0,28007.0,AV.CDAD.BARCELONA Nº 6,3.0,40.40574104461642,-3.6852638758081535,Autobus,Pacífico,Retiro
1408,111.0,28019.0,ANTONIO LOPEZ-GTA.MQUES.VADILLO,11.0,40.39720239323158,-3.714742190387096,Autobus,Comillas,Carabanchel
1409,111.0,28019.0,ANTONIO LOPEZ-INMACULADA CONCEPCION,11.0,40.39547693557015,-3.711118317496547,Autobus,Comillas,Carabanchel
1410,124.0,28026.0,ANTONIO LOPEZ-VADO,12.0,40.38466712687438,-3.696101426613397,Autobus,Almendrales,Usera
1411,124.0,28026.0,ANTONIO LOPEZ-SOCUELLAMOS,12.0,40.381200878715966,-3.695724158619955,Autobus,Almendrales,Usera
1412,123.0,28041.0,"SAN MARIO,8",12.0,40.37725109680677,-3.6918433037570897,Autobus,San Fermín,Usera
1413,123.0,28041.0,ESTAFETA-NAVASCUES,12.0,40.37266174478868,-3.6924388354495985,Autobus,San Fermín,Usera
1414,123.0,28041.0,ESTAFETA-AV.SAN FERMIN,12.0,40.37098742389762,-3.6922739505832975,Autobus,San Fermín,Usera
1415,104.0,28047.0,DUQUESA DE PARCENT-CUART DE POBLET,10.0,40.395780515316304,-3.7514908197308365,Autobus,Aluche,Latina
1416,104.0,28047.0,DUQUESA DE PARCENT Nº 54,10.0,40.39533595537069,-3.7477977680793377,Autobus,Aluche,Latina
