Barrio_Nombre;Superficie (Ha.) ;Densidad (hab./Ha.) ;Sexo de la población;Hombres;Mujeres;Edad media de la población;De 0 a 14 años;De 15 a 29;De 30 a 44;De 45 a 64;De 65 a 79;De 80 y + ;De 65 y +;Población en etapa educativa (De 3 a 16 años -16 no incluidos-);Personas con nacionalidad española;Personas con nacionalidad española HOMBRES;Personas con nacionalidad española MUJERES;Personas con nacionalidad extranjera;Personas con nacionalidad extranjera HOMBRES;Personas con nacionalidad extranjera MUJERES;Nº total de hogares;Tamaño medio del hogar;Hogares con una mujer sola >65 años;Hogares con un hombre solo >65 años;Hogares monoparentales: una mujer adulta con uno o más menores;Hogares monoparentales: un hombre adulto con uno o más menores;Tasa bruta de natalidad 2016 (‰);Tasa de crecimiento demográfico 2016 (‰);Esperanza de vida al nacer MUJERES (mortalidad del periodo 2009-2012);Esperanza de vida al nacer HOMBRES (mortalidad del periodo 2009-2012);Esperanza de vida al nacer MUJERES;Esperanza de vida al nacer HOMBRES;Esperanza de vida > 65 años MUJERES;Esperanza de vida > 65 años HOMBRES;Renta neta media anual de los hogares (Urban Audit). 2014;Renta disponible Bruta Per Cápita 2014(a);Crecimiento/decrecimiento Renta Bruta Per Cápita 2014(a)-2008;Pensión media mensual del Distrito HOMBRES (2015);Pensión media mensual del Distrito MUJERES (2015);Número de parados ciudad de Madrid (EPA. 3º trimestre 2017);Hombres ;Mujeres;Paro registrado (nº de personas registradas en SEPE en agosto 2017);Parados de larga duración (agosto 2017);Hombres;Mujeres ;Parados que SÍ perciben prestaciones (agosto 2017);Hombres;Mujeres ;Parados que NO perciben prestaciones (agosto 2017);Hombres;Mujeres ;1.5.1. Población en etapas educativas (01/01/2017);0 a 2 años;Infantil (3 a 5 años);Primaria (6 a 11 años);Secundaria (12 a 15 años);Etapas educativas. Total niños;0 a 2 años;Infantil (3 a 5 años);Primaria (6 a 11 años);Secundaria (12 a 15 años);Etapas educativas. Total niñas;0 a 2 años;Infantil (3 a 5 años);Primaria (6 a 11 años);Secundaria (12 a 15 años);1.5.2. Escolarización de alumnos por tipo de centro (año escolar 2015/16);En centros PRIVADOS CONCERTADOS;En centros PRIVADOS SIN CONCIERTO;En centros PÚBLICOS;Total alumnos extranjeros;En centros PRIVADOS CONCERTADOS;En centros PRIVADOS SIN CONCIERTO;En centros PÚBLICOS;Total alumnos con necesidades de apoyo educativo;En centros PRIVADOS CONCERTADOS;En centros PRIVADOS SIN CONCIERTO;En centros PÚBLICOS;No sabe leer ni escribir o sin estudios;Primaria incompleta;Bachiller Elemental, Graduado Escolar, ESO,Formación profesional 1º grado;Formación profesional 2º grado, Bachiller Superior o BUP;Titulados medios, diplomados, arquitecto o ingeniero técnico;Estudios superiores, licenciado, arquitecto o ingeniero superior, estudios superiores no universitarios, doctorado, estudios postgraduados;Nivel de estudios desconocido y no consta;Casos trabajados por el programa de absentismo municipal (curso escolar 2015-2016);Casos trabajados HOMBRES;Casos trabajados MUJERES;Calidad de vida relacionada con la salud (CVRS) ;Calidad de vida relacionada con la salud (CVRS) HOMBRES;Calidad de vida relacionada con la salud (CVRS) MUJERES;Nº de personas con grado de discapacidad reconocido;Hombres;Mujeres;Mujeres por cada 100 hombres (Feminización de la discapacidad reconocida);Satisfacción de vivir en su barrio ;Calidad de vida actual en su barrio ;Convivencia vecinal;Espacios verdes;Parques infantiles ;Centros culturales;Organización de fiestas y eventos populares;Instalaciones deportivas;Servicios sociales municipales;Percepción de seguridad en Madrid;Percepción de seguridad en el barrio por el día;Percepción de seguridad en el barrio por la noche;1º. Personas orinando en la calle;2º. Residuos por excremento de animales domésticos;3º. Molestias por ruido;Pareja o matrimonio con hijos;Hogar formado por madre con hijos a cargo;Nacido en España;Nacido en un país fuera de la Unión Europea;Dificultad para llegar a fin de mes (% respuesta mucha dificultad + dificultad);Imposibilidad de hacer frente a un gasto imprevisto de 650€;Dificultad para hacer frente a los gastos derivados del suministro energético;Entrevistados que han acudido a Servicios Sociales Municipales para solicitar atención social;Personas atendidas en la Unidad de Primera Atención en Centros de Servicios Sociales;Solicitudes tramitadas de Renta Mínima de Inserción;Perceptores de prestación de la Renta Mínima de Inserción;Beneficiarios de prestaciones sociales de carácter económico;Total prestaciones sociales de carácter económico (€);Personas con Servicio de Ayuda a Domicilio (modalidad auxiliar de hogar);Hombres;Mujeres;Personas socias de los Centros Municipales de Mayores;Hombres;Mujeres ;Familias atendidas por el Equipo de Trabajo con Menores y Familia (ETMF);Demandas de intervención en los Centros de Atención a la Infancia (CAI);Menores atendidos por el Servicio de Ayuda a domicilio a Menores y Familias (SAD) ;Nº de edificios;Nº de viviendas;Nº Total de viviendas (Censo Edificios y Viviendas 2011);Viviendas anteriores a 1980;Estado ruinoso;Estado malo;Estado deficiente;Estado bueno;No consta;Valor catastral medio de los bienes inmuebles: personas físicas (2016);Valor catastral medio de los bienes inmuebles: personas jurídicas (2016);Superficie media de la vivienda (m2) en transacción (2016);Duración media del crédito (meses) en transacción de vivienda (2016);Nº Total de viviendas familiares (Censo Edificios y Viviendas 2011);Principal;Secundaria;Desocupada;Otro tipo;Lanzamientos judiciales practicados (2013);Como consecuencia de ejecuciones hipotecarias;Como consecuencia de la Ley de Arrendamientos Urbanos;Lanzamientos judiciales practicados (2016);Como consecuencia de ejecuciones hipotecarias;Como consecuencia de la Ley de Arrendamientos Urbanos;Partículas suspensión PM2.5 (µgr/m3) -Valor límite: 25 µgr/m3-;Partículas suspensión PM10 (µgr/m3) -Valor límite: 20 µgr/m3-;Dióxido de azufre - SO2 (µgr/m3) -Valor límite: 125 µgr/m3-;Monóxido de carbono - CO2 (mg/m3) -Valor límite: 10 µgr/m3-;Ozono - O3 (µgr/m3) -Valor límite: 120 µgr/m3-;Dióxido de nitrógeno - NO2 (µgr/m3) -Valor límite: 40 µgr/m3-;Temperatura media anual (ºC);kg/habitante/año;kg/habitante/día;Relacionadas con las personas;Relacionadas con la tenencia de armas;Relacionadas con el patrimonio;Relacionadas con la tenencia y consumo de drogas;Expedientes instruidos por Agentes Tutores;Atestados/partes de accidentes de tráfico confeccionados;Total detenidos e investigados;Lesiones;Violencia doméstica;Malos tratos a menores;Abusos y agresiones sexuales;Hurtos;Robo con fuerza o violencia e intimidación;Contra la salud pública;Contra la seguridad vial;Censo electoral;Abstención;Votos blancos;Votos a candidaturas;PP;PSOE;Ahora Madrid;Ciudadanos;Centros de Servicios Sociales;Centros Municipales de Mayores ;Centros de Día de Alzheimer y Físicos;Apartamentos Municipales para Mayores;Residencias de mayores ;Centros de Atención a la Infancia (CAI);Nº de Bibliotecas Municipales;Nº de Bibliotecas Comunidad Madrid;Nº de Centros Culturales;Centros deportivos Municipales;Gestión directa;Gestión indirecta;Superficie deportiva m2 ;Superficie deportiva m2 en cdm gestión directa;Superficie deportiva m2 en cdm gestión indirecta;Instalaciones deportivas básicas (2016);Acceso controlado;m2 de superficie en idb acceso controlado;Acceso libre ;m2 de superficie en idb acceso libre;Campos de fútbol ;Pista de atletismo ;Piscinas cubiertas;Piscinas de verano;Zonas verdes (Ha);"Relación de zona verde (m2)/habitante (deseables 15m2/hab; mínimo 10m2/hab)";Escuelas Infantiles Municipales;Escuelas Infantiles Públicas CAM;Escuelas Infantiles Privadas;Colegios Públicos Infantil y Primaria (+ 3 centros con Secundaria);Institutos Públicos de Educación Secundaria;Colegios Privados Inf. o Pri. o Inf. y Pri.;Colegios Privados Inf., Pri. y Sec. o Pri. y Sec. ;Mercados Municipales;Nº total de asociaciones (2016);Nº de asociaciones de carácter social;Nº de asociaciones de vecinos
Piovera;313,97;46,10;14.474;6.929;7.545;40,07;2.487;2.763;2.565;4.766;1.414;479;1.893;2.284;12.444;5.978;6.466;2.030;951;1.079;4.755;3,04;185;80;134;34;8,52;0,42;85,0;81,5;;;;;101.620,2 €;;;;;;;;421;;;;;;;;;;2.700;416;418;1.047;819;1.352;191;230;539;392;1.348;225;188;508;427;;;;;;;;;;;;;132;330;1.164;1.836;1.216;5.278;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;206.897 €;366.639 €;173;271;5.366;3.811;1.148;398;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.080;2.812;56;7.180;3.756;543;1.393;1.232;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Canillas;252,25;160,55;40.500;18.843;21.657;47,01;4.700;5.714;8.267;11.318;7.416;3.085;10.501;4.100;37.295;17.434;19.861;3.204;1.408;1.796;15.896;2,55;1.541;432;289;59;6,73;-0,20;86,6;81,9;;;;;38.580,5 €;;;;;;;;1.894;;;;;;;;;;4.988;888;918;1.883;1.299;2.554;439;477;987;651;2.434;449;441;896;648;;;;;;;;;;;;;1.753;4.757;8.203;6.994;3.211;7.415;42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93.307 €;441.317 €;82;299;17.541;15.011;874;1.433;223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;33.145;9.268;250;23.460;7.401;4.161;7.722;2.771;1;3;1;0;0;0;0;0;2;1;1;0;61.500;61.500;0;;;;;;1;0;1;1;;;1;;;;;;;0;;;
Pinar del Rey;266,48;195,01;51.966;24.052;27.914;46,98;6.091;7.286;10.857;14.067;9.242;4.423;13.665;5.319;47.210;21.949;25.261;4.754;2.102;2.652;20.965;2,48;2.387;644;444;74;7,37;-0,41;86,6;80,1;;;;;33.645,4 €;;;;;;;;3.037;;;;;;;;;;6.497;1.178;1.196;2.533;1.590;3.349;577;617;1.331;824;3.148;601;579;1.202;766;;;;;;;;;;;;;2.744;6.555;12.618;8.518;3.646;7.321;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;80.117 €;176.177 €;65;302;24.733;20.636;1.561;2.434;102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42.113;12.941;310;28.579;9.211;5.305;9.089;3.250;0;3;0;0;0;0;1;1;2;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Apóstol Santiago;120,51;125,92;15.174;7.178;7.996;45,39;1.814;2.497;2.850;4.830;1.982;1.201;3.183;1.658;14.074;6.678;7.396;1.100;500;600;5.741;2,64;595;152;120;21;6,44;-0,52;87,7;80,1;;;;;35.149,2 €;;;;;;;;896;;;;;;;;;;1.963;305;332;712;614;973;164;165;354;290;990;141;167;358;324;;;;;;;;;;;;;705;1.331;3.167;2.728;1.188;2.576;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;103.329 €;359.762 €;91;280;6.541;5.722;259;511;49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.190;3.881;79;8.167;2.813;1.280;2.559;956;1;1;1;0;0;0;0;0;1;1;1;0;46.956;46.956;0;;;;;;1;0;1;1;;;0;;;;;;;0;;;
Valdefuentes;1.675,80;30,83;51.666;25.445;26.221;33,95;13.550;6.126;16.819;11.597;2.717;857;3.574;11.163;47.383;23.548;23.835;4.283;1.897;2.386;18.140;2,85;341;159;862;273;19,25;5,87;84,1;82,0;;;;;52.805,8 €;;;;;;;;1.969;;;;;;;;;;14.155;2.992;3.108;5.455;2.600;7.301;1.499;1.609;2.808;1.385;6.854;1.493;1.499;2.647;1.215;;;;;;;;;;;;;597;1.228;4.320;6.230;5.577;15.910;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;109.866 €;337.081 €;120;294;3.623;2.898;88;616;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.227;8.122;279;21.684;8.513;2.087;5.286;4.652;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;;;;;;0;0;0;0;;;2;;;;;;;0;;;
Villaverde;2.018,76;70,64;142.608;68.302;74.306;42,16;22.745;22.551;32.821;38.706;16.262;9.523;25.785;19.974;118.751;56.509;62.242;23.854;11.793;12.061;51.968;2,74;4.637;1.288;1.338;221;10,09;0,82;85,4;79,5;87,2;81,3;25,0;19,6;24.870,8 €;15.926,0 €;-731,2 €;1.248,6 €;712,5 €;;;;11.379;4.891;2.021;2.870;3.873;1.920;1.953;7.506;3.020;4.486;24.149;4.175;4.407;9.801;5.766;12.489;2.155;2.265;5.104;2.965;11.660;2.020;2.142;4.697;2.801;22.697;7.005;1.304;14.388;3.482;1.087;10;2.385;702;234;1;467;10.909;19.803;39.745;19.284;6.524;9.142;149;364;179;185;21,6;;;9.615;4.937;4.678;94,8;55,0;55,2;60,8;5,5;5,1;6,3;5,5;5,8;5,9;56,4;57,3;38,1;8,1;7,4;7,0;;;;;;;;;6.016;619;1.316;933;478.499;3.482;665;2.817;16.971;6.901;10.070;408;122;96;4.116;41.723;61.920;40.475;140;1.145;3.655;55.445;1.535;53.729,2 €;138.934,4 €;69;328;54.624;44.504;2.159;7.903;58;;;;;;;;;;;;;;287;0,786;252;55;460;272;11;336;503;;;;;;;;;98.514;35.363;592;61.941;14.432;15.288;21.820;5.578;2;8;5;0;0;1;0;1;6;5;5;0;120.893;120.893;0;26;3;9.047;23;62.187;2;0;3;1;216,96;15,21;3;7;13;20;6;4;10;1;85;5;12
San Andrés;925,36;46,95;43.449;20.774;22.675;42,28;6.696;7.225;9.607;12.186;4.785;2.950;7.735;5.852;36.068;17.120;18.948;7.380;3.654;3.726;16.016;2,71;1.422;372;434;61;10,62;0,67;85,1;78,7;;;;;23.505,2 €;;;;;;;;3.827;;;;;;;;;;7.112;1.260;1.298;2.817;1.737;3.659;670;654;1.462;873;3.453;590;644;1.355;864;;;;;;;;;;;;;4.063;6.298;12.380;5.452;1.670;2.369;56;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51.932 €;155.264 €;66;304;17.884;14.296;1.143;2.425;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;30.310;11.335;196;18.606;4.092;5.082;6.427;1.515;1;2;2;0;0;1;0;1;2;1;1;0;66.013;66.013;0;;;;;;1;0;1;1;;;1;;;;;;;1;;;
San Cristóbal;108,25;140,30;15.187;7.427;7.760;39,29;2.816;2.784;3.633;3.775;1.036;1.143;2.179;2.383;10.860;5.140;5.720;4.327;2.287;2.040;5.011;3,03;549;153;122;17;12,68;0,53;83,0;79,2;;;;;17.786,1 €;;;;;;;;1.532;;;;;;;;;;2.986;603;589;1.126;668;1.595;338;326;587;344;1.391;265;263;539;324;;;;;;;;;;;;;1.390;2.398;4.603;1.403;313;461;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27.032 €;76.089 €;62;329;6.286;5.046;103;1.137;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.959;4.473;41;4.404;922;1.358;1.500;212;0;1;0;0;0;0;0;0;1;2;2;0;34.900;34.900;0;;;;;;0;0;1;0;;;2;;;;;;;0;;;
Butarque;637,55;27,05;17.245;8.446;8.799;35,54;4.118;2.138;5.694;3.818;1.120;357;1.477;3.578;15.178;7.482;7.696;2.067;964;1.103;6.117;2,82;197;76;260;51;13,41;3,77;84,3;79,5;;;;;28.093,2 €;;;;;;;;1.084;;;;;;;;;;4.283;705;844;1.954;780;2.228;357;431;1.025;415;2.055;348;413;929;365;;;;;;;;;;;;;715;1.312;4.322;2.742;1.187;1.511;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61.831 €;147.605 €;76;335;3.295;2.421;111;762;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.710;3.326;76;7.217;1.219;1.472;2.906;986;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Los Rosales;154,07;236,74;36.476;17.567;18.909;41,88;5.617;6.002;7.939;10.803;4.213;1.902;6.115;5.078;30.474;14.590;15.884;6.000;2.977;3.023;13.010;2,80;960;315;302;64;8,40;0,37;85,9;80,4;;;;;27.222,9 €;;;;;;;;2.693;;;;;;;;;;6.019;941;1.027;2.386;1.665;3.101;467;524;1.237;873;2.918;474;503;1.149;792;;;;;;;;;;;;;2.569;4.750;9.997;5.149;1.772;2.564;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52.288 €;139.067 €;64;304;14.060;11.212;639;2.188;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25.151;8.820;146;16.015;3.463;3.878;5.836;1.599;1;2;2;0;0;0;0;0;1;2;2;0;19.980;19.980;0;;;;;;1;0;1;0;;;0;;;;;;;0;;;
Los Ángeles;193,53;156,31;30.251;14.088;16.163;47,56;3.498;4.402;5.948;8.124;5.108;3.171;8.279;3.083;26.171;12.177;13.994;4.080;1.911;2.169;11.814;2,56;1.509;372;220;28;8,20;0,08;86,7;79,5;;;;;27.746,4 €;;;;;;;;2.070;;;;;;;;;;3.749;666;649;1.518;916;1.906;323;330;793;460;1.843;343;319;725;456;;;;;;;;;;;;;2.172;5.045;8.443;4.538;1.582;2.237;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58.624 €;238.019 €;76;353;13.099;11.529;163;1.391;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.384;7.409;133;15.699;4.736;3.498;5.151;1.266;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Villa de Vallecas;5.146,72;20,29;104.421;50.705;53.716;38,44;19.409;15.488;31.791;24.982;8.987;3.764;12.751;15.603;93.249;45.385;47.864;11.172;5.320;5.852;40.364;2,59;2.014;647;1.425;252;15,21;2,21;86,0;79,1;86,9;81,6;23,8;19,9;31.063,4 €;18.877,2 €;-180,6 €;1.230,3 €;777,4 €;;;;7.684;3.338;1.307;2.031;2.812;1.270;1.542;4.872;1.911;2.961;20.326;4.723;4.527;7.244;3.832;10.565;2.448;2.305;3.801;2.011;9.761;2.275;2.222;3.443;1.821;16.275;7.129;1.439;7.707;1.670;512;26;1.132;806;253;0;553;5.521;9.533;24.686;15.931;7.949;12.213;26;417;214;203;20,9;;;5.235;2.607;2.628;100,8;71,8;66,8;69,6;6,3;5,5;6,4;6,6;6,2;6,0;64,8;69,9;50,7;8,3;5,9;5,9;;;;;;;;;4.819;348;1.208;351;167.537;1.262;245;1.017;8.612;3.552;5.060;502;65;53;1.114;10.153;43.520;14.085;40;175;775;41.730;800;63.915,1 €;142.364,4 €;80;328;23.499;20.234;711;2.472;82;;;;;;;;;;;;;;531;1,455;174;100;361;1105;5;295;405;;;;;;;;;72.200;22.914;454;48.405;9.852;9.248;19.933;6.008;1;2;1;0;0;1;1;1;4;2;2;0;70.000;70.000;0;18;4;53.043;14;20.704;0;0;1;1;284,97;27,29;2;5;17;10;3;2;9;2;64;7;5
Casco Histórico de Vallecas;4.938,70;16,26;80.292;39.138;41.154;36,59;16.782;11.163;27.172;17.163;5.412;2.600;8.012;13.249;71.366;34.868;36.498;8.926;4.270;4.656;31.536;2,55;1.327;447;1.266;226;18,02;3,21;86,5;79,0;;;;;26.951,1 €;;;;;;;;6.003;;;;;;;;;;17.488;4.239;4.031;6.173;3.045;9.084;2.191;2.056;3.246;1.591;8.404;2.048;1.975;2.927;1.454;;;;;;;;;;;;;4.311;7.205;18.590;11.382;6.106;9.402;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.561 €;164.102 €;79;328;13.962;11.634;438;1.845;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52.753;17.441;312;34.704;6.131;6.545;14.934;4.464;1;1;1;0;0;1;1;0;1;1;1;0;8.400;8.400;0;;;;;;0;0;0;0;;;2;;;;;;;1;;;
Santa Eugenia;208,02;115,99;24.129;11.567;12.562;44,89;2.627;4.325;4.619;7.819;3.575;1.164;4.739;2.354;21.883;10.517;11.366;2.246;1.050;1.196;8.828;2,73;687;200;159;26;6,06;-1,07;85,3;79,0;;;;;35.175,7 €;;;;;;;;1.605;;;;;;;;;;2.838;484;496;1.071;787;1.481;257;249;555;420;1.357;227;247;516;367;;;;;;;;;;;;;1.210;2.328;6.096;4.549;1.843;2.811;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;57.590 €;354.276 €;90;323;9.537;8.600;273;627;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.447;5.473;142;13.701;3.721;2.703;4.999;1.544;0;1;0;0;0;0;0;1;3;1;1;0;61.600;61.600;0;;;;;;0;0;1;1;;;0;;;;;;;1;;;
Vicálvaro;3.526,67;19,86;70.051;34.052;35.999;40,22;12.977;10.580;16.197;20.101;6.984;3.212;10.196;11.848;62.274;30.244;32.030;7.777;3.808;3.969;25.492;2,75;1.607;553;793;164;8,65;0,36;86,6;80,0;86,5;81,3;23,8;20,0;27.926,5 €;18.043,4 €;-1.082,4 €;1.256,1 €;757,9 €;;;;4.918;2.211;864;1.347;1.635;776;859;3.283;1.310;1.973;13.762;1.914;2.486;5.966;3.396;6.999;1.000;1.272;3.046;1.681;6.763;914;1.214;2.920;1.715;12.046;3.427;583;8.036;1.178;303;4;871;529;144;0;385;4.081;7.348;16.265;9.894;4.666;7.521;6;87;42;45;20,9;;;3.622;1.812;1.810;99,9;72,20;69,90;67,80;6,8;6,4;7,2;5,6;7,2;7,0;59,6;70,6;55,4;8,0;4,7;4,6;;;;;;;;;3.295;241;669;357;146.028;1.198;262;936;7.488;3.150;4.338;433;58;40;1.122;12.329;30.305;13.025;0;75;675;27.550;2.005;59.573,5 €;176.924,2 €;74;287;23.838;18.679;737;4.260;127;;;;;;;;;;;;;;346;0,948;94;25;244;129;21;161;227;;;;;;;;;48.738;14.790;370;33.317;7.258;6.909;12.641;4.122;2;2;1;0;0;1;2;0;5;2;2;0;129.400;129.400;0;7;2;19.623;5;18.076;2;1;2;1;162,59;23,21;4;6;8;8;3;1;4;1;34;3;4
Casco Histórico de Vicálvaro;3.283,47;15,71;51.580;25.106;26.474;38,44;10.496;7.827;12.099;15.489;4.081;1.588;5.669;9.669;46.754;22.760;23.994;4.826;2.346;2.480;18.262;2,82;783;315;629;141;8,91;0,67;85,6;80,1;;;;;33.101,2 €;;;;;;;;3.384;;;;;;;;;;11.138;1.469;1.970;4.916;2.783;5.622;756;1.000;2.501;1.365;5.516;713;970;2.415;1.418;;;;;;;;;;;;;2.203;4.174;10.689;7.820;4.022;6.594;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67.856 €;313.999 €;81;285;15.912;11.846;497;3.412;122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.115;9.664;288;24.975;5.262;4.478;10.057;3.459;1;2;1;0;0;1;2;0;5;1;1;0;47.000;47.000;0;;;;;;1;0;1;0;;;3;;;;;;;1;;;
Ambroz;243,20;75,95;18.471;8.946;9.525;45,29;2.481;2.753;4.098;4.612;2.903;1.624;4.527;2.179;15.520;7.484;8.036;2.951;1.462;1.489;7.230;2,55;824;238;164;23;7,94;-0,49;87,4;78,9;;;;;22.751,9 €;;;;;;;;1.460;;;;;;;;;;2.624;445;516;1.050;613;1.377;244;272;545;316;1.247;201;244;505;297;;;;;;;;;;;;;1.878;3.174;5.576;2.074;644;927;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.593 €;200.579 €;58;296;7.926;6.833;240;848;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.623;5.126;82;8.342;1.996;2.431;2.584;663;1;0;0;0;0;0;0;0;0;1;1;0;82.400;82.400;0;;;;;;1;1;1;1;;;1;;;;;;;0;;;
San Blas - Canillejas;2.229,24;69,24;154.357;72.999;81.358;42,98;23.537;23.540;33.091;46.717;16.258;11.214;27.472;21.368;138.707;65.691;73.016;15.650;7.308;8.342;58.962;2,62;5.255;1.424;1.540;305;8,40;0,61;86,0;79,3;86,9;81,5;24,1;20,0;32.807,1 €;19.086,2 €;-429,1 €;1.309,2 €;757,5 €;;;;9.662;4.194;1.755;2.439;3.796;1.792;2.004;5.866;2.412;3.454;25.281;3.913;4.249;9.981;7.138;12.893;2.039;2.175;5.033;3.646;12.388;1.874;2.074;4.948;3.492;24.517;9.036;2.942;12.539;2.222;622;67;1.533;1.252;446;8;798;7.866;16.918;35.612;23.007;10.793;21.083;133;153;76;77;20,9;;;7.909;4.056;3.853;95,0;67,5;64,7;68,5;5,7;5,6;6,7;5,8;6,5;6,8;52,4;70,4;55,3;7,8;4,5;4,3;;;;;;;;;6.294;371;794;813;415.839;3.840;767;3.073;14.052;5.356;8.696;363;71;40;3.432;32.360;67.450;37.290;120;45;2.750;63.645;890;71.086,9 €;276.347,8 €;80;303;59.920;49.496;1.756;8.303;365;;;;;;;;;;;;;;395;1,082;184;38;374;169;28;474;271;;;;;;;;;114.472;37.183;767;75.857;20.809;14.269;26.067;9.291;2;5;8;0;0;1;3;1;6;3;1;2;55.407;46.041;9.366;23;4;46.419;19;92.542;1;0;2;1;182,38;11,82;5;8;22;14;8;3;12;0;84;13;12
Simancas;227,63;116,37;26.490;12.493;13.997;42,77;4.004;3.884;6.358;7.741;2.369;2.134;4.503;3.520;22.814;10.639;12.175;3.676;1.854;1.822;10.600;2,50;1.113;277;300;57;9,52;0,97;87,3;78,3;;;;;29.644,9 €;;;;;;;;1.856;;;;;;;;;;4.235;715;779;1.723;1.018;2.158;373;406;870;509;2.077;342;373;853;509;;;;;;;;;;;;;1.399;3.037;6.532;3.711;1.831;3.573;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66.765 €;281.084 €;68;301;10.131;8.112;191;1.559;269;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.006;6.923;132;11.858;3.189;2.382;4.048;1.413;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;0;0;0;0;;;0;;;;;;;0;;;
Hellín;55,06;160,38;8.830;4.012;4.818;48,27;997;1.317;1.698;2.515;914;1.389;2.303;869;8.031;3.645;4.386;799;367;432;3.675;2,40;600;125;73;13;7,85;1,01;86,6;76,3;;;;;22.632,7 €;;;;;;;;723;;;;;;;;;;1.067;198;189;409;271;520;93;106;201;120;547;105;83;208;151;;;;;;;;;;;;;868;1.604;2.723;1.100;296;451;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;63.268 €;128.786 €;83;301;4.170;3.883;72;214;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.145;2.640;29;4.424;1.018;1.095;1.631;293;0;0;0;0;0;0;0;0;1;1;1;0;46.041;46.041;0;;;;;;0;0;1;1;;;0;;;;;;;0;;;
